,Location,Building Model,Overlay District,Improvements,Land,Total
8517,63 NORTH HANCOCK ST,Residential,,11.518324607329843,10.142348754448399,10.699152542372882
8536,29 NORTH ST,Residential,,22.8125,9.153713298791018,14.015572858731925
1660,96 BURLINGTON ST,Residential,,22.699386503067483,10.070671378091872,14.686098654708521
6175,36 LAWRENCE LN,Residential,,14.971751412429379,9.86159169550173,11.802575107296137
4839,52 GROVE ST,Residential,,15.856777493606138,9.796672828096119,12.339055793991417
2865,17 DEWEY RD,Residential,,22.261484098939928,9.886547811993516,13.777777777777779
238,4 ANGIER RD,Residential,,22.5,10.016155088852988,13.904338153503893
3353,37 ELDRED ST,Residential,,11.702127659574469,10.121457489878543,10.557184750733137
10261,82 SIMONDS RD,Residential,,15.625,10.036496350364963,12.339055793991417
1020,16 BELLFLOWER ST,Residential,,11.72069825436409,10.0,10.749185667752444
1037,15 BENJAMIN RD,Residential,,14.854111405835543,9.927797833935017,11.92266380236305
3909,6 FAIRLAWN LN,Residential,,15.407854984894259,10.01669449081803,11.935483870967742
